BemisCode,SessionId,SchoolName,District,Tehsil,SubTehsil,UC,WardName,WardNo,VillageName,NA,PA,ClusterBemiscode,ClusterName,ClusterDDOCode,SchoolContactNo,ClusterFeedingSchoolsPrimary,ClusterFeedingSchoolsMiddle,Location,Zone,Shift,Gender,SchoolLevel,FunctionalStatus,ReasonOfNonFunctional,DisableStudentsInSchool,IfYesThenMentionFacilities,RampforStudentsOrTeachers,Building,SchoolOwnedBy,BuildingStructure,BuildingCondition,SpaceForNewRooms,NoOfRoomsWithWindowsAndVantilation,ProperSeverageSystem,WaterFacilityInToilets,BoundaryWall,BoundaryWallStructure,BoundaryWallCondition,PlayGround,ElectricityInArea,ElectricityInSchool,IfYesThenNametheSourceElectricity,IfNoThenGiveTheDistanceOfNearestPoll,GasInArea,GasInSchool,IfYesThenNametheSourceGas,GovtDrinkingWaterScheme,DrinkingWaterAtSchool,SourceOfWater,WaterTank,IfNoThenGiveTheDistanceOfNearestWaterSource,TelephoneAvailabe,FunctionStatusTelephone,ClosedReasonTelephone,InternetAvailabe,FunctionStatusInternet,ClosedReasonInternet,ScienceLab,FunctionStatusScienceLab,ClosedReasonScienceLab,ComputerLab,LibraryAvailable,CleaningResponsibility,WashbasinAvailable,WaterforWashBasin,SoapForWashBasin,CleaningCycleOfWashBasin,TeacherUsesTeachingMeterialOnHealth,MajorDiseaseCauseForAbsentism,FirstaidKit,TrainingOnFirstAidKit,InspectionOfCleaning,SeprateRoomForECE,FullTimeTeacherForECE,TrendExtraCracularActivity,Activity1,AudioAndVideoEquipment,TeacherUsesAudioAndVideoEquipment,TrainingOnMHMKits,MHMKitsAtSchool,PTSMC,PTSMCParticipatedInAnyActivityCurrentYear,NumberOfMeetingsConducted,MeetingRecordesAvailable,ChildOfPTSMCMembersAreEnrolled,AnySDPFormPTSMCLast3Years,ExaminationHall,NumberOfVisitByEducationalManager,Kacha Room,Pakka Room,Kacha HMR,Pakka HMR,Kacha Clerk Office,Pakka Clerk Office,Kacha Hall,Pakka Hall,Kacha Staff Room,Pakka Staff Room,Kacha Guard Room,Pakka Guard Room,Kacha Toilet,Pakka Toilet,KachaSportsRoom,PakkaSportsRoom,KachaResourceCenter,PakkaResourceCenter,KBSch,KBSt,KGSch,KGSt,PBSch,PBSt,PGSch,PGSt,2BSch,2BSt,2GSch,2GSt,3BSch,3BSt,3GSch,3GSt,4BSch,4BSt,4GSch,4GSt,5BSch,5BSt,5GSch,5GSt,6BSch,6BSt,6GSch,6GSt,7BSch,7BSt,7GSch,7GSt,8BSch,8BSt,8GSch,8GSt,9BSch,9BSt,9GSch,9GSt,10BSch,10BSt,10GSch,10GSt,11BSch,11BSt,11GSch,11GSt,12BSch,12BSt,12GSch,12GSt,TotalSchoolProfileStudents,TotalStudentProfileEntered,SencTeaching,AppTeaching,Teaching Male,Teaching Female,TotalTeachingStaff,SencNonTeaching,AppNonTeaching,Nonteaching Male,Nonteaching Female,TotalNonTeachingStaff,Source,_xCord,_yCord
7217,9,GBHS TRIHARH,SIBI,LEHRI,LEHRI,TRIHAR,0,0,TRIHARH,253,8,,,SI7082,03327887545,16,3,Rural,Summar,Single Shift,Boys,High,Functional,,No,,Yes,Yes,Educaton Department,Pakka,Need Repair,Yes,9,No,Yes,Yes,Pakka,Complete,Yes,Yes,Yes,QESCO,0|km,No,No,,Yes,Yes,Nalka,Yes,0|km,No,,,No,,,Yes,Non-Functional,SCIENCE TEACHER NOT APPOINTED IN SCHOOL,No,No,No One,No,No,No,Weekly,No,Malaria,No,No,Yes,No,No,Yes,,No,No,,,Yes,Yes,,No,Yes,No,No,0,0,8,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,22,21,0,0,18,15,0,0,20,19,0,0,10,30,0,0,11,10,0,0,6,8,0,0,16,15,0,0,6,7,0,0,21,19,0,0,12,12,4,4,8,8,2,2,,0,,0,,0,,0,156,170,23,16,15,0,15,4,3,2,0,2,EMIS,29.21298576,68.23660865
7218,9,GBHS BASTI LOHARAN,SIBI,LEHRI,LEHRI,LEHRI,0,0,BASTI LOHARAN,253,8,,,AA0000,03013474094,0,0,Rural,Summar,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,7,Yes,Yes,Yes,Pakka,In-Complete,No,Yes,Yes,QESCO,0|km,Yes,No,,Yes,Yes,Nalka,Yes,0|km,No,,,No,,,No,,,No,No,PTSMC,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,,,,,,No,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,41,0,0,,13,,0,,16,,0,,19,,0,,14,,0,,15,,0,,22,,0,,25,,0,,29,,0,,22,,0,,25,,0,,0,,0,,0,,0,10,241,21,15,12,0,12,7,7,7,0,7,EMIS,29.19062045,68.21617485
7219,9,GBHS PAHOOR,KACHHI,BHAG,BHAG,NOUSHERA,0,0,PAHORE,259,7,,,07219,03458952495,00,00,Urban,Summar,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,11,Yes,No,Yes,Pakka,Need Repair,No,Yes,Yes,QESCO,0|km,No,No,,No,No,Naher,No,100|m,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,Yes,No,Yes,Yes,Yes,No,3,0,8,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,27,27,0,0,34,34,0,0,25,24,0,0,20,20,0,0,30,30,0,0,24,24,0,0,41,41,0,0,39,39,0,0,40,40,0,0,49,48,0,0,42,42,0,0,,0,,0,,0,,0,371,369,23,19,18,0,18,4,4,1,0,1,EMIS,29.10537796,67.79606666
7220,9,GBHS JALAL KHAN,KACHHI,BHAG,JALAL KHAN,JALAL KHAN,0,0,MOZA JALAL KHAN,259,7,,,0,03463964960,0,0,Urban,Summar,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,12,No,Yes,No,,,Yes,Yes,Yes,,0|km,Yes,No,,Yes,Yes,Nothing,Yes,100|km,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",Yes,No,Yes,No,No,No,,No,No,,,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,5,0,0,10,12,2,2,5,8,4,0,17,17,0,0,15,15,0,0,14,14,0,0,34,33,0,0,35,37,0,0,33,32,0,0,28,26,3,3,34,34,10,10,,7,,0,,0,,0,251,255,26,19,18,0,18,5,5,5,0,5,EMIS,29.03547988,67.73279597
7221,9,GGMIDS TRIHER,SIBI,LEHRI,LEHRI,TRIHAR,N/A,0,TRIHER,253,8,07221,GGHS LEHRI,,03183461969,,,Rural,Summar,Single Shift,Girls,Middle,Functional,,No,,No,Yes,Educaton Department,Mix,Dangerous Condition,Yes,3,No,No,No,,,Yes,Yes,No,QESCO,0|km,No,No,,No,No,Nothing,Yes,2|km,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,Yes,No,No,,No,No,No,No,No,,,,,,No,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,7,0,0,9,13,0,0,11,10,0,0,7,6,0,0,5,5,0,0,9,8,0,0,3,3,0,0,2,2,0,0,3,3,,0,,0,,0,,0,,0,,0,,0,,0,57,57,6,2,0,0,0,2,2,2,0,2,EMIS,29.2106278,68.23864708
7222,9,GGHS TANYA,SIBI,LEHRI,LEHRI,KHAIR WAH,N/A,0,TANYA,253,8,,,SI7150,03323582547,0,0,Rural,Summar,Single Shift,Girls,High,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,6,No,Yes,Yes,Pakka,In-Complete,No,No,No,,1|km,No,No,,No,Yes,Nothing,Yes,1|km,No,,,No,,,No,,,No,No,Teachers,No,No,No,Weekly,No,Others,No,No,Yes,Yes,No,Yes,Sports,No,No,,,No,No,,No,Yes,No,Yes,1,0,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,50,36,0,0,20,27,0,0,23,22,0,0,14,12,0,0,15,15,0,0,50,6,0,0,30,16,0,0,25,11,0,0,25,7,0,0,20,4,0,0,15,9,,0,,0,,0,,0,287,165,17,8,0,9,9,4,4,2,2,4,EMIS,29.10798967,68.21333153
7223,9,GBPS CHUKRA,SIBI,LEHRI,BAKHTIARABAD,BAKHTIARABAD,0,0,CHUKRA,259,7,07215,GBHS BAKHTIAR ABAD DOMKI,,03178784591,,,Rural,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Satisfactory ,Yes,1,Yes,No,No,,,Yes,No,No,,0|km,No,No,,No,No,Nothing,No,2|km,,,,,,,,,,,,Teachers,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,Yes,Yes,No,No,Yes,Sports,Yes,Yes,,,Yes,No,,No,Yes,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,9,9,0,0,3,3,0,0,5,4,0,1,,0,,0,4,4,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,29,29,3,3,3,0,3,,,0,0,0,EMIS,28.87269295,68.05196145
7224,9,GBPS KALAR KOT(A),SIBI,LEHRI,BAKHTIAR ABAD DOMKI,BAKHTIARABAD,0,0,KALAR KOT(A),259,7,07215,GBHS BAKHTIAR ABAD DOMKI,,03138056328,,,Rural,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,Yes,No,Yes,Mix,Need Repair,No,No,No,,12|km,No,No,,No,No,Nothing,No,2|km,,,,,,,,,,,,Teachers,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,No,,No,Yes,No,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,0,3,4,4,3,1,1,2,2,4,4,0,0,2,2,1,1,1,1,1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,25,21,3,2,2,0,2,,,0,0,0,EMIS,29.08747467,67.9824414
7225,9,GBPS GARHI MUHAMMAD BAKHSH,SIBI,LEHRI,LEHRI,TRIHAR,N/A,0,GARHI MOHAMMAD BAKHSH,253,8,07218,GBHS BASTI LOHARAN LEHRI,,03327825918,,,Rural,Summar,Single Shift,Co-Education,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,Yes,No,No,,,Yes,Yes,No,,15|m,No,No,,No,No,Nothing,No,1|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,Malaria,No,No,Yes,No,No,Yes,,No,No,,,Yes,Yes,Yes,Yes,Yes,No,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,8,,0,,0,4,5,0,0,4,4,0,0,,0,,0,1,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,22,23,3,2,2,0,2,,,0,0,0,EMIS,29.16484983,68.21052741
7226,9,GBPS KASHMIR MANBI,SIBI,LEHRI,BAKHTIARABAD,BAKHTIARABAD,0,0,KASHMIR MANBI,259,7,07215,GBHS BAKHTIAR ABAD DOMKI,,03368493615,,,Rural,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Dangerous Condition,Yes,1,No,No,No,,,No,No,No,,10|km,No,No,,No,No,Nothing,Yes,5|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,No,,No,Yes,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,3,0,1,4,3,4,1,0,0,0,2,2,1,1,0,0,1,1,1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,15,15,3,2,2,0,2,,,0,0,0,EMIS,29.02107483,67.93575473
7227,9,GBPS QAZI WANDH,KACHHI,BHAG,BHAG,CHALGARI,0,0,QAZI WANDH,259,7,GBHS CHILGARI,GBHS CHILGARI,,0,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,No,2,Yes,No,No,,,Yes,Yes,No,,100|km,No,No,,Yes,No,Well,No,0100|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,Yes,No,Yes,Yes,No,,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,25,13,12,24,19,8,8,2,17,24,5,9,11,18,1,5,6,7,0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,138,145,3,1,1,0,1,,,0,0,0,EMIS,28.97209289,67.82220119
7228,9,GBPS HINDO MUHALLAH BHAG,KACHHI,BHAG,BHAG,BHAG,0,0,HINDO MOHALLAH BHAG,259,7,07236,GBHS BHAG,,03328273278,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,4,Yes,No,Yes,Mix,In-Complete,No,Yes,Yes,QESCO,1|km,No,No,Gas Cylendar,No,No,Nothing,No,2|km,,,,,,,,,,,,No One,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,No,No,Yes,Yes,No,Yes,,No,Yes,,,Yes,Yes,,Yes,Yes,No,,9,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,14,1,1,38,41,13,10,11,10,4,4,21,21,2,2,19,18,1,1,10,10,1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,135,133,6,5,5,0,5,,,0,0,0,EMIS,29.04059373,67.82322224
7229,9,GBMIDS MANDO KHAN,KACHHI,BHAG,BHAG,JALAL KHAN,259,07,MOZA MANDO KHAN,259,7,07220,GBHS JALAL KHAN,,03128039795,,,Urban,Summar,Single Shift,Boys,Middle,Functional,,Yes,0,No,Yes,Educaton Department,Pakka,Need Repair,Yes,4,No,Yes,No,,,Yes,Yes,Yes,QESCO,0|km,No,No,,Yes,Yes,Nothing,Yes,2|km,No,,,No,,,No,,,No,No,Teachers,No,No,No,Weekly,No,Ghazayat Ki Kami,No,No,No,No,No,Yes,,Yes,Yes,,,Yes,Yes,No,Yes,Yes,No,No,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,3,2,15,17,8,9,2,2,3,3,13,13,1,1,4,4,6,6,13,13,11,11,16,16,4,4,10,10,5,5,12,13,14,13,,0,,0,,0,,0,,0,,0,,0,,0,143,143,11,9,9,0,9,2,2,2,0,2,EMIS,29.03040155,67.73871168
7230,9,GBPS KALRI FAROOQ ABAD,KACHHI,BHAG,BHAG,NOUSHERA,0,0,FAROOQ ABAD(KALRI),0,0,07212,GBHS BHAG,,0,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,No,No,No,,,No,No,No,,100|km,No,No,,No,No,Well,No,0|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,Yes,,,Yes,Yes,,Yes,Yes,No,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,11,11,10,8,1,2,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,40,41,1,1,,,,,,,,,EMIS,29.04704474,67.8295596
7231,9,GBPS MADRASSA GHOUSIA ANWAR BAHOO BHAG,KACHHI,BHAG,BHAG,BHAG,0,0,BHAG,259,7,07236,GBHS BHAG,,000000000000000,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,No,,,No,Yes,Yes,QESCO,0|km,Yes,No,,Yes,No,Nothing,No,1|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,No,No,,,Yes,Yes,Yes,Yes,Yes,No,,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,12,12,21,21,14,14,24,24,4,4,26,26,7,7,15,15,5,5,32,32,3,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,185,185,5,5,5,0,5,,,0,0,0,EMIS,29.04574519,67.82727162
7232,9,GBPS BADA THORA,KACHHI,BHAG,BHAG,NOUSHERA,0,0,BADA THORA,259,7,07219,GBHS PAHOOR,,03337341101,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,Yes,1,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,Yes,No,No,,,No,Yes,Yes,,50|km,No,No,,No,No,Well,No,100|km,,,,,,,,,,,,PTSMC,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,No,No,Yes,No,No,Yes,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,13,8,12,22,17,23,10,10,9,9,9,9,10,10,12,12,6,6,6,6,8,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,126,125,3,1,1,0,1,,,0,0,0,EMIS,29.13412651,67.86278986
7233,9,GBPS AWAL HASHIM ( SHIFTED ),KACHHI,BHAG,BHAG,MEHRAM,0,0,AWAL HASHIM,259,7,GBHS CHILGARI,GBHS CHILGARI,,0,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,10,Yes,No,Yes,Pakka,Need Repair,Yes,Yes,No,,100|km,No,No,,No,No,Naher,Yes,0|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,No,No,No,No,No,Yes,,No,No,,,Yes,Yes,,Yes,Yes,No,,6,0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,0,4,0,0,0,4,5,0,0,2,3,0,1,2,2,0,1,2,2,1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,18,18,2,1,1,0,1,,,0,0,0,EMIS,28.82669765,67.83758291
7234,9,GBPS MUNGUR,KACHHI,BHAG,bhag,NOUSHERA,0,0,MOZA BASTI MUNGUR,259,7,07219,GBHS PAHOOR,,03337115468,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,1,Yes,No,Yes,Mix,In-Complete,No,No,No,,0|km,No,No,,No,No,Naher,No,100|m,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,No,,,Yes,Yes,Yes,Yes,Yes,No,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,6,5,10,19,2,6,8,9,1,1,3,1,2,4,8,4,3,1,5,5,1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,57,65,2,2,2,0,2,,,0,0,0,EMIS,29.07530226,67.8476121
7235,9,GBPS MADINAT-UL-ALOOM BHAG,KACHHI,BHAG,BHAG,BHAG,0,0,BHAG,269,7,07212,GBHS BHAG,,03101727703,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,No,No,Yes,Pakka,Complete,No,Yes,Yes,,1|km,No,No,,No,Yes,Naher,No,0|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,Yes,Yes,No,No,No,No,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,17,5,0,0,11,3,0,0,12,9,0,0,10,9,0,0,10,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,91,64,4,3,3,0,3,,,0,0,0,EMIS,29.04309277,67.83528627
7236,9,GBPS MUHALLAH PIR SABIR SHAH BHAG,KACHHI,BHAG,BHAG ,BHAG,0,0,MOHLLAH PIR SABIR BH,259,7,07212,GBHS BHAG,,03328278123,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,Yes,NO,No,Yes,Educaton Department,Mix,Need Repair,No,4,Yes,No,Yes,Pakka,Complete,No,Yes,No,,01|km,Yes,No,,Yes,No,Naher,No,0|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,Yes,No,No,Yes,No,Yes,Sports,No,No,,,Yes,Yes,No,Yes,Yes,No,,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,43,43,0,0,9,9,0,0,10,10,0,0,24,24,0,0,31,19,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,136,124,6,5,5,0,5,,,0,0,0,EMIS,29.0431,67.82593333
7237,9,GBPS HAIDERIA BHAG,KACHHI,BHAG,BHAG,BHAG,0,0,MOHALLAH PIR SABIR S,259,7,07236,GBHS BHAG,,03443997913,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Kacha,Need Repair,Yes,1,No,No,No,,,No,Yes,No,QESCO,0|km,No,No,,No,No,Naher,No,0|km,,,,,,,,,,,,Teachers,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,Yes,No,No,No,No,Yes,,No,No,,,Yes,Yes,No,Yes,Yes,No,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,20,20,9,9,5,5,3,3,0,0,17,15,4,6,10,10,5,5,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,94,98,2,2,2,0,2,,,0,0,0,EMIS,29.04199881,67.8387234
7238,9,GBPS BASTI HAMID,KACHHI,BHAG,BHAG,CHALGARI,0259,07,BASTI HAMID,7,259,Govt high school bha,Govt high school bhag ,,03342133913,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,Yes,No,,,Yes,Yes,Yes,,2|km,No,No,,No,Yes,Naher,Yes,0|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,Yes,No,Yes,Sports,No,No,,,Yes,Yes,,Yes,Yes,No,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,,0,,14,,0,,4,,0,,11,,0,,7,,0,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,66,2,2,2,0,2,,,0,0,0,EMIS,29.03184631,67.84858576
7239,9,GBMIDS LANDHI SHARIF,KACHHI,BHAG,BHAG,MEHRAM,0,0,LANDHI SHARIF,259,7,07216,GBHS CHILGARI,,0,,,Urban,Summar,Single Shift,Boys,Middle,Functional,,No,,No,Yes,On Rent,Pakka,Satisfactory ,Yes,4,No,No,No,,,No,Yes,No,,120|km,No,No,,Yes,Yes,Nothing,No,0100|km,No,,,No,,,No,,,No,No,Teachers,No,No,No,Weekly,No,Ghazayat Ki Kami,No,No,No,No,No,Yes,Sports,No,No,,,Yes,Yes,,Yes,Yes,No,No,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,10,8,20,7,7,2,,13,,0,11,15,0,0,3,3,0,0,4,2,0,1,5,8,0,0,2,2,0,0,6,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,85,95,4,4,4,0,4,,,0,0,0,EMIS,28.70457378,67.89184284
7240,9,GBPS ARBAB MUHALLAH BHAG,KACHHI,BHAG,BHAG,BHAG,0,0,ARBAB MOHALLAH,259,7,07212,GBHS BHAG,,03491439342,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,Yes,NO,No,Yes,Donated,Mix,Need Repair,Yes,4,No,No,Yes,Mix,Need Repair,No,Yes,No,QESCO,0|km,Yes,No,,No,No,Naher,Yes,0|km,,,,,,,,,,,,PTSMC,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,No,No,,,Yes,Yes,Yes,Yes,Yes,No,,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,34,3,3,27,28,3,3,28,28,2,2,10,10,0,0,16,16,0,0,19,20,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,142,144,6,5,5,0,5,,,0,0,0,EMIS,29.03871297,67.82172424
7241,9,GBMIDS BASTI GOYA,KACHHI,BHAG,BHAG,BHAG,0,0,MOHLLAH GOYA,259,7,08948,GBHS Brahim KHAN ABRO,,03337864055,,,Urban,Summar,Single Shift,Boys,Middle,Functional,,No,,No,Yes,Educaton Department,Mix,Dangerous Condition,Yes,10,No,Yes,No,,,No,Yes,Yes,QESCO,0|km,Yes,No,,Yes,Yes,Naher,No,20|m,No,,,No,,,No,,,No,No,PTSMC,Yes,Yes,Yes,Daily,Yes,Others,Yes,Yes,Yes,No,No,Yes,Sports,No,No,,,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,93,4,2,50,41,0,1,39,74,0,2,35,25,2,0,31,27,0,1,40,47,0,2,74,66,0,0,51,52,0,0,65,65,0,0,,0,,0,,0,,0,,0,,0,,0,,0,493,498,17,16,18,0,18,2,2,2,0,2,EMIS,29.04081269,67.81349587
7242,9,GBMIDS FATWANI,KACHHI,BHAG,BHAG,NOUSHERA,0,0,MOZA FATWANI,259,7,07219,GBHS PAHOOR,,03332458034,,,Urban,Summar,Single Shift,Boys,Middle,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,Yes,No,Yes,Kacha,Complete,No,No,Yes,,0|km,No,No,,Yes,Yes,Well,No,1|km,No,,,No,,,No,,,No,No,Sweeper,Yes,Yes,Yes,Daily,Yes,Ghazayat Ki Kami,No,Yes,No,No,No,Yes,,No,No,,,Yes,No,Yes,Yes,Yes,Yes,No,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33,,37,,20,,9,,6,,5,,24,,10,,6,,8,,9,,5,,19,,2,,10,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,209,1,1,1,0,1,,,0,0,0,EMIS,29.1041067,67.8235615
7243,9,GBPS HAJI PUNHOON,KACHHI,BHAG,BHAG,CHALGARI,0,0,MOZA HAJI PUNHOON,269,31,07212,GBHS BHAG,,0,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,No,3,No,No,No,,,No,No,No,,01|m,No,No,,No,No,Well,No,0|m,,,,,,,,,,,,Teachers,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,Yes,No,No,No,No,,No,No,,,No,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,3,6,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,12,12,1,1,1,0,1,,,0,0,0,EMIS,28.99582654,67.80926894
